Price(Float),Area(In Sq.Feet),Road,Face,Floor,Bedroom,Bathroom,Address,City
37000000,1369.0,25.0,North East,3.5,6,6.0,Jorpati,Kathmandu
48000000,1369.0,25.0,North East,2.5,6,5.0,Budhanilkantha,Kathmandu
40000000,2156.175,25.0,South,2.5,4,3.0,Gothatar,Kathmandu
80000000,748.671875,25.0,South West,5.0,8,4.0,Ason,Kathmandu
105000000,10952.0,25.0,North west,2.5,5,5.0,Rudreshwor,Kathmandu
90000000,2053.5,25.0,South west,6.0,8,5.0,Samakhusi,Kathmandu
29000000,1197.875,26.0,South East,2.5,3,3.0,Dhapakhel,Lalitpur
79000000,2738.0,26.0,East,2.0,5,5.0,Budhanilkantha,Kathmandu
25000000,1369.0,26.0,East,2.5,3,4.0,Toukhel,Lalitpur
29000000,787.175,26.0,West,3.5,7,4.0,Naya Bazar,Kathmandu
29000000,1026.75,26.0,South East,2.5,3,3.0,Dhapakhel,Lalitpur
60000000,1711.25,26.0,South East,5.5,20,10.0,Kalanki,Kathmandu
140000000,3113.6184,26.0,West,6.0,1,1.0,Chamati,Kathmandu
67500000,2395.75,26.0,East,2.5,5,4.0,Mid Baneshwor,Kathmandu
42500000,2464.2,26.0,North,2.5,3,3.0,Raniban,Kathmandu
29500000,1155.09375,26.0,North,3.0,5,3.0,Koteshwor,Kathmandu
39000000,1369.0,26.0,West,2.5,4,3.0,Khusibu Town Planning,Kathmandu
18500000,1437.45,26.0,West,2.5,4,3.0,Dhapakhel,Lalitpur
305156250,6738.046875,26.0,East,2.0,8,4.0,Baluwatar,Kathmandu
52500000,3080.25,26.0,North,2.5,5,5.0,Balkot,Bhaktapur
19500000,1069.53,26.0,East,3.5,4,3.0,Balkot,Bhaktapur
18000000,1454.5625,26.0,South,3.0,4,3.0,Tarkeshwor,Kathmandu
45000000,1369.0,26.0,East,3.5,5,6.0,Koteshwor,Kathmandu
41000000,1369.0,26.0,South East,4.0,10,5.0,Tokha,Kathmandu
45000000,3080.25,26.0,North,2.5,5,2.0,Balkot,Bhaktapur
55000000,2566.875,26.0,South,3.5,3,3.0,Balkot,Bhaktapur
32500000,1882.375,26.0,North East,4.0,10,4.0,Kausaltar,Bhaktapur
26000000,1369.0,26.0,West,6.0,5,2.5,Kageshwori Municipality,Kathmandu
26000000,1369.0,26.0,West,3.0,5,3.0,Kageshwori Manohara,Kathmandu
32500000,1540.125,26.0,South,3.0,4,3.0,Bhangal,Kathmandu
20000000,1745.475,26.0,South,3.0,3,3.0,Matatirtha,Kathmandu
30000000,1369.0,26.0,South East,2.5,8,6.0,Gurjudhara,Kathmandu
18500000,770.0625,26.0,East,4.0,7,4.0,Koteshwor,Kathmandu
23000000,1026.75,26.0,East,3.0,3,4.0,Golfutar,Kathmandu
45000000,1369.0,26.0,East,4.5,6,5.0,Koteshwor,Kathmandu
45000000,2053.5,26.0,East,3.0,5,6.0,Budhanilkantha,Kathmandu
65000000,1732.640625,26.0,South East,4.0,9,3.0,Mid Baneshwor,Kathmandu
40000000,1369.0,26.0,North,2.5,3,3.0,Imadol,Lalitpur
17500000,684.48,26.0,West,7.0,5,3.0,Ason,Kathmandu
38000000,1454.5625,26.0,South East,4.0,9,5.0,Kalanki,Kathmandu
28000000,1197.875,26.0,West,4.0,11,8.0,Balaju,Kathmandu
72500000,3422.5,26.0,South,2.5,6,6.0,Samakhusi,Kathmandu
27500000,1369.0,26.0,South,3.0,5,3.0,Tokha,Kathmandu
95000000,4107.0,26.0,North West,3.0,4,3.0,Jawalakhel,Lalitpur
40000000,1369.0,27.0,South West,2.5,4,5.0,Dhapakhel,Lalitpur
44000000,1967.93,27.0,North East,3.5,8,7.0,umang chowk,Kathmandu
23000000,1026.75,27.0,West,2.0,3,2.0,Saraswotinagar,Kathmandu
46000000,4358.0,27.0,North East,3.5,5,6.0,Dhobikhola,Kathmandu
40000000,1369.0,27.0,South West,2.5,4,5.0,Dholahiti,Lalitpur
23000000,1369.0,27.0,North,3.5,4,4.0,Hattiban,Lalitpur
39500000,1754.03125,28.0,South,3.0,4,3.0,Balkot,Bhaktapur
24000000,1129.425,28.0,North West,2.5,5,3.0,Gothatar,Kathmandu
55000000,1437.45,28.0,South East,2.5,3,4.0,Bhaisepati,Lalitpur
40000000,1754.03,28.0,South east,4.0,8,6.0,Hattigauda,Kathmandu
27000000,855.625,28.0,East,1.0,1,1.0,Jadibuti,Kathmandu
42500000,1745.475,29.0,West,5.0,18,15.0,Satungal,Kathmandu
42500000,1745.475,29.0,West,5.0,18,15.0,Thankot,Kathmandu
80000000,2738.0,29.529,East,4.0,18,6.0,Maharajgunj,Kathmandu
30000000,1369.0,30.0,South,4.0,10,8.0,Budhanilkantha,Kathmandu
32000000,1454.5625,30.0,South,3.0,6,3.0,Pepsicola,Kathmandu
31500000,1732.64,30.0,East,3.5,7,4.0,Dhungeadda,Kathmandu
113000000,5133.75,30.0,North West,3.5,5,5.0,Lazimpat,Kathmandu
46000000,3123.03,30.0,East,2.5,5,3.0,Dhapakhel,Lalitpur
6500000,10267.5,30.0,North,3.0,4,3.0,Kupondole,Lalitpur
36000000,2395.75,30.0,West,3.0,4,5.0,Golfutar,Kathmandu
34500000,2053.5,30.0,East,3.0,6,4.0,Budhanilkantha,Kathmandu
130000000,4449.25,30.0,North West,3.5,5,5.0,Lazimpat,Kathmandu
23500000,1197.875,30.0,East,4.0,10,4.0,Kirtipur,Kathmandu
32500000,1369.0,30.0,East,3.0,4,3.0,Golfutar,Kathmandu
24500000,1369.0,30.0,East,3.0,5,5.0,Hattigauda,Kathmandu
39000000,1026.75,30.0,South,3.5,10,4.0,Shantinagar,Kathmandu
42500000,1882.37,30.0,South,2.5,5,4.0,Balkot,Bhaktapur
38700000,1369.0,30.0,North,3.0,7,6.0,Nagarjun,Kathmandu
77000000,2121.95,30.0,West,2.5,4,5.0,Hattigaunda,Kathmandu
34000000,2139.0625,30.0,North East,3.0,6,6.0,Budhanilkantha,Kathmandu
37000000,2139.0625,32.0,South East,3.0,6,6.0,Dhapasi,Kathmandu
160000000,6160.5,32.0,South,2.0,4,3.0,Minbhawan,Kathmandu
35000000,1369.0,32.0,East,5.0,10,3.5,Kageshwori Manohara Municipality,Kathmandu
8500000,1060.975,32.0,West,1.0,2,1.0,Naikap,Kathmandu
100000000,5476.0,32.0,South West,2.5,8,5.0,Taukhel,Lalitpur
160000000,6160.5,32.0,South,2.5,4,3.0,New Baneshwor,Kathmandu
32000000,3080.0,32.0,South east,2.5,1,2.0,Near BP Meusem,Kathmandu
35000000,2224.625,32.0,West,3.0,6,4.0,Dhapasi,Kathmandu
165000000,3080.25,32.0,West,6.5,4,9.0,Jalpa Chowk,Kathmandu
70000000,3422.5,32.81,North West,4.0,10,6.0,Chabahil,Kathmandu
30000000,1197.875,33.0,North West,4.0,9,5.0,Imadol,Lalitpur
23000000,1197.875,33.0,North,3.0,5,5.0,Golfutar,Kathmandu
20000000,1369.0,33.0,North East,3.0,5,3.0,Duwakot,Bhaktapur
85000000,2695.21,33.0,South East,2.5,6,5.0,Talim Kendra Road,Kathmandu
85000000,4107.0,33.0,South,2.5,7,3.0,Bhaisepati,Lalitpur
25000000,1711.25,33.0,North West,1.0,1,1.0,Kirtipur,Kathmandu
35000000,2053.5,33.0,East,3.0,4,4.0,Budhanilkantha,Kathmandu
70000000,5133.75,36.0,East,2.5,7,4.0,Sanothimi,Bhaktapur
42500000,1437.45,36.0,North East,4.0,16,4.0,Balkumari,Lalitpur
26500000,1711.25,36.0,North East,2.5,8,4.0,Dharmasthali,Kathmandu
5900000,5476.0,36.0,North West,2.5,5,4.0,Thimi,Bhaktapur
50000000,1437.45,36.0,North East,3.5,3,5.0,Pepsicola,Kathmandu
70000000,5133.75,36.0,South,2.5,7,2.0,Dhunchepakha,Bhaktapur
69000000,2087.725,36.0,South East,4.5,7,7.0,Dhumbarahi,Kathmandu
11000000,1026.75,40.0,South east,2.0,3,2.0,Bhainsepati,Lalitpur
95000000,4791.5,40.0,North,3.0,9,10.0,Simaltar,Kathmandu
55000000,1437.45,40.0,South East,2.5,3,4.0,Bhaisepati,Lalitpur
51000000,1026.75,42.0,West,5.5,1,6.0,Shankhamul,Kathmandu
25000000,1818.2,44.0,East,2.5,8,3.0,Gokarna,Kathmandu
36000000,1711.25,45.0,South,2.5,6,3.0,Ekantakuna,Lalitpur
175000000,5818.25,50.0,South East,2.5,5,5.0,Budhanilkantha,Kathmandu
